Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_use_consul_service_discovery_and_load_balance_request_no_re_routes,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes($"/{serviceName}/"' 50))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_use_consul_service_discovery_and_load_balance_request_no_re_routes,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes($"/{serviceName}/"' 50))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_use_token_to_make_request_to_consul,The following statement contains a magic number: this.Given(_ => GivenThereIsAServiceRunningOn(downstreamServiceOneUrl' "/api/home"' 200' "Hello from Laura"))                  .And(_ => GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(_ => GivenTheServicesAreRegisteredWithConsul(serviceEntryOne))                  .And(_ => _steps.GivenThereIsAConfiguration(configuration))                  .And(_ => _steps.GivenOcelotIsRunningWithConsul())                  .When(_ => _steps.WhenIGetUrlOnTheApiGateway("/home"))                  .Then(_ => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .And(_ => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                  .And(_ => ThenTheTokenIs(token))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_send_request_to_service_after_it_becomes_available_in_consul,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                  .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                  .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))                  .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne' serviceEntryTwo))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .And(x => WhenIRemoveAService(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .And(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .And(x => ThenOnlyOneServiceHasBeenCalled())                  .And(x => WhenIAddAServiceBackIn(serviceEntryTwo))                  .And(x => GivenIResetCounters())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 10))                  .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(10))                  .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(4' 6))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,should_handle_request_to_poll_consul_for_downstream_service_and_make_request,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn(downstreamServiceOneUrl' "/api/home"' 200' "Hello from Laura"))              .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))              .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne))              .And(x => _steps.GivenThereIsAConfiguration(configuration))              .And(x => _steps.GivenOcelotIsRunningWithConsul())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayWaitingForTheResponseToBeOk("/home"))              .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))              .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))              .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceDiscoveryTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceDiscoveryTests.cs,ThenOnlyOneServiceHasBeenCalled,The following statement contains a magic number: _counterOne.ShouldBe(10);
Magic Number,Ocelot.AcceptanceTests,ServiceFabricTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceFabricTests.cs,should_fix_issue_555,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/OcelotServiceApplication/OcelotApplicationService/a"' 200' "Hello from Laura"' "b=c"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGateway("/a?b=c"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceFabricTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceFabricTests.cs,should_support_service_fabric_naming_and_dns_service_stateless_and_guest,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/OcelotServiceApplication/OcelotApplicationService/api/values"' 200' "Hello from Laura"' "test=best"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGateway("/EquipmentInterfaces?test=best"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceFabricTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceFabricTests.cs,should_support_service_fabric_naming_and_dns_service_statefull_and_actors,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/OcelotServiceApplication/OcelotApplicationService/api/values"' 200' "Hello from Laura"' "PartitionKind=test&PartitionKey=1"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGateway("/EquipmentInterfaces?PartitionKind=test&PartitionKey=1"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ServiceFabricTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ServiceFabricTests.cs,should_support_placeholder_in_service_fabric_service_name,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/Service_1.0/Api/values"' 200' "Hello from Laura"' "test=best"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGateway("/api/1.0/values?test=best"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,SslTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\SslTests.cs,should_dangerous_accept_any_server_certificate_validator,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"https://localhost:{port}"' "/"' 200' "Hello from Laura"' port))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,SslTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\SslTests.cs,should_not_dangerous_accept_any_server_certificate_validator,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"https://localhost:{port}"' "/"' 200' "Hello from Laura"' port))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.BadGateway))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,StartupTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\StartupTests.cs,should_not_try_and_write_to_disk_on_startup_when_not_using_admin_api,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/"' 200' "Hello from Laura"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithBlowingUpDiskRepo(fakeRepo))                  .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,Steps,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\Steps.cs,GivenOcelotIsRunningUsingConsulToStoreConfig,The following statement contains a magic number: Thread.Sleep(1000);
Magic Number,Ocelot.AcceptanceTests,Steps,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\Steps.cs,WhenIGetUrlOnTheApiGatewayWaitingForTheResponseToBeOk,The following statement contains a magic number: var result = Wait.WaitFor(2000).Until(() =>             {                 try                 {                     _response = _ocelotClient.GetAsync(url).Result;                     _response.EnsureSuccessStatusCode();                     return true;                 }                 catch (Exception)                 {                     return false;                 }             });
